handle,time,tweets
Fender,11/23/2018 20:00,"Take a look at our 2018 Holiday gift guide!

https://t.co/ZyJvN5B08I https://t.co/YFH58nu2bY"
Fender,11/23/2018 16:30,"Happy Black Friday! What's missing from your Fender collection? Find it on https://t.co/9p3wgXn0LI  

In this photo… https://t.co/y44zvZ7nSk"
Fender,11/22/2018 23:00,Black Friday deals are live on https://t.co/W4s1dQzZ4x! See what's on sale here: https://t.co/nB09ncDwo0 https://t.co/Dnl2kAl4i1
Fender,11/22/2018 23:00,"Read 5 reasons playing guitar is good for the mind and body. #FenderPlay 

https://t.co/eDgmrpTPej https://t.co/wr0xAmMdac"
Fender,11/22/2018 21:47,#tbt https://t.co/BUltKkeMQD
Fender,11/22/2018 14:00,We're thankful for all of the musicians in the world! #HappyThanksgiving! https://t.co/Idrz7VKEYl
Fender,11/21/2018 22:00,"We sat down with William Keegan of @TogetherPangea to talk guitar playing, songs off their new record, and more! Se… https://t.co/yBdwvjkZhu"
Fender,11/21/2018 20:00,"#ICYMI @GraceVanderWaal performs ""A Better Life"" from her album ""Just The Beginning"" with her Signature Ukulele… https://t.co/cuIfvFB3XK"
Fender,11/21/2018 19:02,RT @redbullrecords: .@AlbertHammondJr has revealed his new Signature Series Stratocaster with @Fender! Learn more about it at https://t.co/…
Fender,11/21/2018 17:55,@AledHmusic Congrats on the new friend! 🎸
Fender,11/21/2018 16:00,"Take a listen to two new acoustic models for the Mustang GT. Acoustic Simulator and Acoustasonic. 

Learn more abou… https://t.co/j1eeyyBcno"
Fender,11/20/2018 21:55,@RevWiskeyFuller Thanks Richard! 🎸
Fender,11/20/2018 21:17,RT @GuitarPlayerNow: Take a look at @Fender's new offset-body Meteora https://t.co/858KprLVJE
Fender,11/20/2018 20:00,"#ICYMI My Bloody Valentine guitarist, Kevin Shields, opened up to Fender about his, and the band's relationships wi… https://t.co/RHYsZjnbKI"
Fender,11/20/2018 19:20,"RT @nottco: #teletuesday #StatusQuo #guitarist #guitar 
#TuesdayThoughts @FenderGBI @Fender 

Select  your weapon https://t.co/xM0QhVWfuE"
Fender,11/20/2018 19:00,It's finally #TeleTuesday! https://t.co/1lXNgJ9ot9
Fender,11/20/2018 19:00,RT @iamdabinlee: Kindest regards to @Fender for this beautiful tele ❤️ https://t.co/v36w0mZNgb
Fender,11/20/2018 17:00,Introducing the @alberthammondjr Signature Series Stratocaster. A reproduction of his prized 1985 reissue of a '72… https://t.co/OFBXqMtqsd
Fender,11/20/2018 1:00,Some people say your song is only as good as it sounds in a car. @bishopgunnmusic say the Nissan Titan with… https://t.co/FbyRlYdXwP
Fender,11/19/2018 23:43,RT @ToucheAmore: Super excited that @Fender asked us to contribute an Artist Preset for their Mustang GT 2.0 Amplifier. Watch Nick and Clay…
Fender,11/19/2018 21:41,@RYAN_PIGEONS Nice set up!
Fender,11/19/2018 20:00,This Duo-Sonic found a new home as a part of a Girls Rock! Sydney fundraiser last month. We are excited to be a par… https://t.co/hY8XH0PIoY
Fender,11/19/2018 18:00,"Give the gift that gets them playing. Help someone you love discover the most complete way to learn guitar, bass or… https://t.co/6giVrV5y7u"
Fender,11/18/2018 21:11,RT @mattrfreeman: Garden of Serenity @Fender @RamonesOfficial ✌☮🎸 https://t.co/YG5yDC14P6
Fender,11/18/2018 20:00,Ever wondered the differences between Strats and Teles? Take a deeper look here: https://t.co/8tr6TGkn9w https://t.co/Bc9njz6Q2W
Fender,11/18/2018 16:00,"More than 5,000 people have already submitted to the #FenderUpgradeContest! Have you? 

https://t.co/cQA7MMAaiJ https://t.co/kS4mAotBR1"
Fender,11/17/2018 23:16,RT @FoxFoxnick14: Get yourself a @GraceVanderWaal @Fender signature ukulele! You won't regret it! 😍 https://t.co/h2s31gQ50Y
Fender,11/17/2018 20:00,"Read more about the Fender Parallel Universe Meteora!
 
https://t.co/eAq3mcgm4y https://t.co/nBOQbCCofX"
Fender,11/17/2018 16:00,Happy #Straturday! Thoughts on this quilted-top Stratocaster built by Dale Wilson at the #FenderCustomShop?… https://t.co/Uok87X9IYP
Fender,11/16/2018 23:37,@ToucheAmore Thanks for some great playing!
Fender,11/16/2018 23:35,RT @clayton_stevens: Always stoked to work with @Fender thanks for all the support https://t.co/H4LUdXSccS
Fender,11/16/2018 22:00,"Take a minute to learn more about fingerboard radius 📐 #TechTalk 

https://t.co/Eea5Gjdp46 https://t.co/p51pgUAFbZ"
Fender,11/16/2018 17:13,@optocinetico That's a registration point for CNC machines when the basses are made🤘
Fender,11/16/2018 16:00,"Who's ready to play this weekend? #FridayFeeling

In this photo: Fender Paramount PM-TE Travel https://t.co/NjwE3lgdQ8"
Fender,11/16/2018 1:09,@Vinny28409 Congratulations!
Fender,11/16/2018 0:48,@BrianEBee 💘
Fender,11/15/2018 20:00,"Precision Bass or Jazz Bass? Which is right for you? 

https://t.co/XT7loWNuzq https://t.co/uggw4IqcXz"
Fender,11/15/2018 19:06,RT @RickAlancroft: @Fender My faithful 1976 #PrecisionBass. I've had it since bought new. No serious problems; never needed truss rod adjus…
Fender,11/15/2018 18:32,RT @muerdekeroyo: #guitar @Fender Custom Shop Masterbuilt Dale Wilson #Jazzmaster '65 Heavy Relic https://t.co/3XukiDcJIJ
Fender,11/15/2018 18:09,RT @FilmShortage: Artform // #DailyShortPicks https://t.co/HuKFf5UuDu the prolific producers @AliShaheed &amp; @AdrianYounge share their creati…
Fender,11/15/2018 16:00,"We love the Vintage White finish on this Eric Johnson (@EJUpClose) Thinline Strat, what do you think? Hear him expl… https://t.co/H1Jv6fguD1"
Fender,11/14/2018 20:00,"The @GraceVanderWaal Signature Ukulele features a Fishman pre-amp so you can plug in and play! 

Learn more here:… https://t.co/u9jlwrCem1"
Fender,11/14/2018 16:01,"Fender teamed up with @AdrianYounge and @AliShaheed Muhammad (@ATCQ) to create the short film ""Artform.""  Hear how… https://t.co/VZCh6845aE"
Fender,11/14/2018 0:10,RT @petezoom: Its #TeleTuesday Again 🧿 #fender #telecaster #americanvintage #butterscotchblonde #nocaster #broadcaster @fender https://t.co…
Fender,11/13/2018 21:16,RT @thejennievee: Telecaster Tuesday @Fender #telecastertuesday show us yours! https://t.co/Kb8WLpsB1R
Fender,11/13/2018 21:05,"RT @TamSaylor: Take some time to make a little magic this week! 
#LittleMagicSam #music #toronto #blues #rock #soul #MusicMonday #newmusic…"
Fender,11/13/2018 20:00,"Ever wondered how different wood affects your acoustic guitar tone? Take a look! 

https://t.co/aegxWoeTir https://t.co/pTqUrauQx7"
Fender,11/13/2018 16:00,We asked Jim Root (@slipknot) to play an unexpected guitar... see what happens here ➡️ https://t.co/K4EnQSgmiN https://t.co/Ui1gxUad9F
Fender,11/12/2018 23:04,RT @petezoom: #MondayMotivation ❤️  #fender #hendrix #montereypop #hendrixmonterey #fender #stratocaster #customshop #johnmayer #kennywayne…
Fender,11/12/2018 20:13,@TamSaylor Congratulations! 🤘
Fender,11/12/2018 20:12,@PatZelenka Surf's up! 🏄‍♂️🎸😎
Fender,11/12/2018 20:10,@spacehotel Awesome shot!
Fender,11/12/2018 20:02,RT @NickPalmen: New guitar😍😍😍 so happy!! #fender @Fender #squier https://t.co/CAq0y6Y7Or
Fender,11/12/2018 20:00,"What's your musical #MondayMotivation? 

In this photo: CA Series acoustic guitars

https://t.co/HRPDVicvaG https://t.co/d9W66gJ7bI"
Fender,11/12/2018 19:59,"@denisenepraunig Thanks for the great feedback, Denise!"
Fender,11/12/2018 19:47,"RT @GuitarWorld: Behold, @Fender's new offset-body Meteora https://t.co/Vd1VJ9yPiz"
Fender,11/12/2018 19:46,"RT @sanholobeats: new guitar for you! xo

@Fender 🎸 https://t.co/1VvxdMQYK6"
Fender,11/12/2018 16:00,"Take a listen to three new Mustang GT amp effects. 2290 Delay, Memory Delay, and Mod. Small Hall Reverb. 

Learn mo… https://t.co/68ywHkPL1i"
Fender,11/11/2018 22:00,RT @brogahmdeville: ⁦@Fender⁩ Sunday sesh with the brothers 🧡🖤🧡💥 https://t.co/9SvYgqTwwa
Fender,11/11/2018 21:00,Looking for a new musical skill? Never learned to play bass? Want to feel more in the pocket? Sign up for a free tr… https://t.co/vTK6X8K8VL
Fender,11/11/2018 20:00,"up next on the #FenderCustomShop bench: a beautiful Jazzmaster 

https://t.co/6dOQU3Dv6r https://t.co/1tojZf3J2u"
Fender,11/10/2018 23:15,RT @kevindeanuk: Original 1961 Stratocaster @Fender #kevindeanguitar #fenderstratocaster https://t.co/JY3Bxrqb1I
Fender,11/10/2018 20:24,"RT @JustAFewGuitars: The REAL 1960 @fender Stratocaster, and a reminder to clean my work area. #vintage #guitar #strat #stratocaster https:…"
Fender,11/10/2018 18:23,"RT @geiperalberto: Con mi nueva @Fender american original 

#stratocaster #fender #americanoriginal https://t.co/bWGr9soVR3"
Fender,11/10/2018 16:00,How great is chrome on flat black? Another great build from Todd Krause at the #FenderCustomShop. #Straturday https://t.co/EqAbBnun3P
Fender,11/10/2018 16:00,New research shows how playing music can better your life. Read about this and other benefits playing guitar hold f… https://t.co/BBzRCcKEFC
Fender,11/10/2018 0:21,Couldn't open it faster ourselves! #FridayFeeling https://t.co/6imosoHExe
Fender,11/9/2018 20:00,"Ready for the weekend and its many activities. What are you doing this #weekend? 

https://t.co/G6pyTnmk9x https://t.co/wzoP3rOKnC"
Fender,11/9/2018 0:59,"Thank you to @FastCompany for including our short-film ""Artform"" in their ""Top 5 Ads of This Week"" @AliShaheed… https://t.co/jCQdPzBmDb"
Fender,11/8/2018 22:00,"Take a look at all the Parallel Universe Series guitars thus far 🌌

https://t.co/WojMbxTPd2 https://t.co/QNL2qjKfLa"
Fender,11/8/2018 19:47,RT @iamdabinlee: Thank you so much to @Fender for hooking me up with their new Whiteguard Strat. I’ve been playing Fender guitars exclusive…
Fender,11/8/2018 18:28,@CrispyNicholas 🙌
Fender,11/8/2018 18:27,@laurence_tomlin 🤔hmmm... tough choice
Fender,11/8/2018 18:14,@Nish2112 🙌
Fender,11/8/2018 16:00,"Take a dive into the science and style of Fender finishes. 
https://t.co/BNBV0OKJd4 https://t.co/yXd0o6fB5N"
Fender,11/7/2018 21:00,"Getting lost in the hue of this California Series Malibu

https://t.co/dWuHESfvhj https://t.co/ztSsIkZF7i"
Fender,11/7/2018 19:41,"RT @JustinWWells: Big love to @Fender on this beaut.

#FenderMeteora https://t.co/5ncuPCFa1r https://t.co/IZND6ccBDF"
Fender,11/7/2018 19:17,"@AScottFitz Thanks for your feedback! There currently is not a plan for a Windows version of Tone, but we've passed… https://t.co/3TAJYJjBvv"
Fender,11/7/2018 18:28,@ChrisXRivers18 Glad we could help! Happy playing! 🤘
Fender,11/7/2018 16:00,"Take a listen to three new Mustang GT amp models. FBE-100, Bassbreaker 15 High, and IIC+ Lead. 

Learn more about t… https://t.co/eHAeGfR8Rk"
Fender,11/7/2018 1:11,RT @Joshuael22: #TeleTuesday with Zelenny 💚 @Fender #Squier https://t.co/Lh5smAESnW
Fender,11/7/2018 0:04,@ClintMcKenzie1 Thanks for the suggestion Clint!
Fender,11/6/2018 20:49,RT @muerdekeroyo: #guitar @Fender Custom Shop #Telecaster Sparkle 3-Tone Burst https://t.co/QvuYOJWzHj
Fender,11/6/2018 20:00,"#TeleTuesday Essentials. 

https://t.co/KnASfiCqZM https://t.co/ihs5dR7QyO"
Fender,11/6/2018 16:00,Meet the Meteora. Fender R&amp;D engineer Josh Hurst discusses the inception of the Parallel Universe Meteora – a new f… https://t.co/oaJVk1swbh
Fender,11/5/2018 23:53,"RT @T_M_A_band: Guitars, beanies, and ripped jeans #fender #Guitarist #teenmusicians @Fender https://t.co/DE0N00d0Sg"
Fender,11/5/2018 20:00,"Who else wishes they could be hanging out with this Player Series P Bass? 

https://t.co/XYG1kKfYbi 

Pictured: Pla… https://t.co/oaf5DiDCaZ"
Fender,11/5/2018 19:56,@TonesOfMusic ☺️ love this!
Fender,11/5/2018 19:56,@brogahmdeville What a way to spend a Sunday!
Fender,11/5/2018 19:54,@BradenKennard Congrats!
Fender,11/5/2018 19:50,@jordo2323 Agreed 🤘
Fender,11/5/2018 19:49,Us too! https://t.co/HIIIe2B0xr
Fender,11/5/2018 16:55,"RT @alberthammondjr: Thanks to everyone who submitted their #farawaytruths cover for the contest, it was so much fun and so hard to pick ju…"
Fender,11/5/2018 16:00,Happy birthday to #JonnyGreenwood of @radiohead! Learn about his '70s Fender Starcaster here:… https://t.co/7f3az4r6xC
Fender,11/4/2018 23:42,RT @fionnband: Alanna is embarking on a new journey with her @Fender “Player Precision Bass”! We are IN LOVE! 🖤 https://t.co/Vj1onoU5xm
Fender,11/4/2018 20:00,"Only 26 days left to enter the #FenderUpgradeContest! Enter and tell us why you deserve a shot at $5,000 in Fender… https://t.co/Fp9Wjljv2P"
Fender,11/4/2018 16:00,"Check out a few simple ways you can take consistent care of your guitar!
https://t.co/l8PsENit6S https://t.co/9KHla67h2R"
Fender,11/3/2018 21:00,"Get to know the Fender Marine Layer Reverb pedal 🐟

https://t.co/8l043zmZob https://t.co/iGkXiyIrhb"
Fender,11/3/2018 19:00,Take a look our Hot Rod EQ guide to find some of the many ways you can dial-in your amp. #ToneTips… https://t.co/vOvcoKoP3p
Fender,11/3/2018 16:50,RT @IndoorPets: Big love to @FenderGBI / @Fender for supplying us with guitars so we can finish the @realbadsounds tour! Saved our bacon.…
Fender,11/2/2018 22:00,Discover a unique collaboration with hip-hop icons @AliShaheed and @AdrianYounge through the creation of their very… https://t.co/P9GXw1oXyr
Fender,11/2/2018 19:00,Take the @GraceVanderWaal Signature Ukulele wherever you go! Learn more here: https://t.co/gj7wtsVTw3 You can also… https://t.co/0yyAUgh7y8
Fender,11/2/2018 17:22,"@carriedthezero Thanks so much for pointing this out! We will take a look at it.  Also, if you spot anything else o… https://t.co/oe2BDrZI56"
Fender,11/2/2018 15:00,"Where is the farthest place you've traveled with your #guitar?

https://t.co/ysjGF5tgCp 

In this photo: American P… https://t.co/snljNDRYFQ"
Fender,11/1/2018 21:25,"Read the exclusive @Playboy interview of @AliShaheed and @AdrianYounge on the new short film ""Artform.""… https://t.co/MDblhEsnMv"
Fender,11/1/2018 21:00,"We sat down with Matt and Sam of @MtJoyBand to discuss songwriting and their move to L.A.  

https://t.co/7ZfvOjLoDI https://t.co/aTbkXf3ViN"
Fender,11/1/2018 15:00,"Dreamin' of playing the bass? Sign up for a free trial of Fender Play for Bass today and get playing! 

Learn more:… https://t.co/VkZtLaSGOo"
Fender,10/31/2018 23:00,#HappyHalloween from Fender! 🦇🎸 https://t.co/qrKU8PKe7n
Fender,10/31/2018 22:49,"RT @premierguitar: Check out this crazy-cool news! To celebrate the 50th anniversary of @ledzeppelin, @Fender &amp; @JimmyPage announce signatu…"
Fender,10/31/2018 21:11,"@LandonAustin It might look great on the wall, but looks even better being played! 🙌"
Fender,10/31/2018 20:44,RT @mattrfreeman: #HappyHalloween @Fender @TheGreatFrogLDN @TheGreatFrogLA ✌☮🎸💀 https://t.co/yWpoM5HCL3
Fender,10/31/2018 19:47,"RT @GuitarWorld: .@Fender and @JimmyPage are teaming up to recreate Page's famed 1959 ""Dragon"" Tele https://t.co/fyWaE5WplX"
Fender,10/31/2018 17:00,Explore the new effects and features available in the Mustang GT to let your playing voice come through.… https://t.co/4lAQdjOiz5
Fender,10/31/2018 16:48,RT @BlaikKirstie: Happy Halloween 🎃😎🤟 my beloved pbass is extra spooky today 🎃 #Halloween #pumpkinday @Fender @FenderGBI @bosspedals  @trac…
Fender,10/31/2018 0:00,"Happy #TeleTuesday! Thoughts on this Dark Red Metallic Telecaster?

Pictured: Squier Contemporary Series Telecaster… https://t.co/kRgzomIegq"
Fender,10/30/2018 23:47,A spooky #TeleTuesday: Shred like the undead ☠️🤘🤘 https://t.co/dt85HOzmJw
Fender,10/30/2018 21:44,Matching game on point 👍 https://t.co/lyRQdIkM9p
Fender,10/30/2018 20:45,"RT @GuitarPlayerNow: .@Fender and @JimmyPage have teamed up to recreate the famed 1959 ""Dragon"" Tele https://t.co/IGMGyCAqKS"
Fender,10/30/2018 20:00,@reverbdotcom 🎸🎻🐉
Fender,10/30/2018 19:42,RT @JimmyPage: How do you capture the history of an iconic hand-painted guitar so it can travel beyond what it was? I have collaborated wit…
Fender,10/30/2018 18:30,"Expressing the history of an iconic guitar and a legendary career, @JimmyPage and Fender have teamed up to recreate… https://t.co/Z0qnLmzZHs"
Fender,10/29/2018 20:00,It's #NationalCatDay! Show us your feline Fender friends! https://t.co/TvWl4CrtvY
Fender,10/29/2018 18:22,"RT @GuitarPlayerNow: The report, which was commissioned by @Fender, explores the mental, physical and emotional benefits of playing an inst…"
Fender,10/29/2018 17:30,".@AliShaheed and @AdrianYounge highlight #TheMidnightHour, exploring the pair’s musical journey through the lens of… https://t.co/xRscc8rzaj"
Fender,10/28/2018 21:00,"When your guitar matches your outfit &gt; 

Pictured: Squier Contemporary Series Telecaster https://t.co/eggBqaCqaH"
Fender,10/28/2018 20:00,"#ICYMI @GraceVanderWaal's Signature Ukuleles are here! Learn more: https://t.co/ZGPDRHyrgj

You can also learn her… https://t.co/4Dca4Now0B"
