handle,time,tweet
gibsonguitar,10/17/2016 18:34,#GibsonQuest #SanAntonio WE HAVE A WINNER! Congrats to Marc!! He won a new 2017 Gibson Les Paul… https://t.co/wkV42Pmmq9
gibsonguitar,10/17/2016 18:02,#GibsonQuest #SanAntonio CLUE 2: The open-air venue was erected 1939-1941. #GibsonQuestSanAntonio https://t.co/Lw9ivxTIxy
gibsonguitar,10/17/2016 17:34,#GibsonQuest #Austin WE HAVE A WINNER! Congrats to Hunter!! He won a new 2017 Gibson Les Paul #GibsonQuestAustin https://t.co/LFRmESUHXV
gibsonguitar,10/17/2016 17:02,#GibsonQuest #SanAntonio CLUE 1: On a River that you can’t swim downtown. Password: Rosita Fernandez… https://t.co/jW293Zr9F9
gibsonguitar,10/17/2016 17:00,#GibsonQuest #Austin CLUE 1: Named after his father Freddie and Lisa. Password: Microphone #GibsonQuestAustin… https://t.co/omuym1vCDp
gibsonguitar,10/15/2016 20:45,#GibsonQuest #LA WE HAVE A WINNER! Congrats to Zara!! She won a new 2017 Gibson Les Paul #GibsonQuestLA https://t.co/xc1RZ8ZneF
gibsonguitar,10/15/2016 20:00,"#GibsonQuest #LA CLUE 2: It is tempting but don’t bring your dog, boat, or swimsuit. #GibsonQuestLA #LosAngeles https://t.co/1j6JiPvka9"
gibsonguitar,10/15/2016 19:45,#GibsonQuest #Miami WE HAVE A WINNER!!! Congrats Eric owner of a new 2017 Gibson Les Paul!! #GibsonQuestMiami https://t.co/6vmFUKsZ3L
gibsonguitar,10/15/2016 19:02,"#GibsonQuest #Miami CLUE 4: Find where we ""park"" the prize. #GibsonQuestMiami https://t.co/48WqlCxhxO"
gibsonguitar,10/15/2016 19:00,"#GibsonQuest #LA CLUE 1: It’s the weekend, let’s head for the hills. Password: Hooray #GibsonQuestLA #LosAngeles… https://t.co/F7sO8vzn5c"
gibsonguitar,10/15/2016 18:02,#GibsonQuest #Miami CLUE 3: Look for the true locals smoking cigars and playing games. #GibsonQuestMiami https://t.co/5u4VKblTKg
gibsonguitar,10/15/2016 17:02,#GibsonQuest #Miami CLUE 2: One of the most famous U.S. streets known by its Spanish name. #GibsonQuestMiami https://t.co/vOHsv9rJQ3
gibsonguitar,10/15/2016 16:30,#GibsonQuest #Toronto WE HAVE A WINNER!!! Congrats Angela owner of a new 2017 Gibson Les Paul!! #GibsonQuestToronto https://t.co/LmcV6GXjmX
gibsonguitar,10/15/2016 16:02,#GibsonQuest #Miami CLUE 1: Some people call this the Magic City. Password: Eight #GibsonQuestMiami… https://t.co/OOkgpqQ6vs
gibsonguitar,10/15/2016 16:00,#GibsonQuest #Toronto CLUE 1: Your quest will begin in the center of the city where east meets west. Password: Stan… https://t.co/hgSzwciIh0
gibsonguitar,10/15/2016 14:00,GET YOUR GAME ON #LA #Miami &amp; #Toronto #GibsonQuest starts today! Your chance to win a 2017 Gibson USA guitar.… https://t.co/f3JOJIfC8l
gibsonguitar,10/14/2016 20:14,#GibsonQuest #Seattle WE HAVE A WINNER! Congrats to Mark!! He won a new 2017 Gibson Les Paul #GibsonQuestSeattle https://t.co/YAEcOp3bBW
gibsonguitar,10/14/2016 20:08,#GibsonQuest #LA WE HAVE A WINNER! Congrats to Scott!! He won a new 2017 Gibson Les Paul #GibsonQuestLA https://t.co/Bn3E66nm17
gibsonguitar,10/14/2016 19:02,#GibsonQuest #Seattle CLUE 1: Your quest will begin somewhere near the water. Password: Bay #GibsonQuestSeattle… https://t.co/TM183bxFfo
gibsonguitar,10/14/2016 19:00,#GibsonQuest #LA CLUE 1: Considered the Birth Place of Los Angeles. Password: Guitara #GibsonQuestLA #LosAngeles… https://t.co/QXWL6Cux1B
gibsonguitar,10/14/2016 16:58,#GibsonQuest #Toronto WE HAVE A WINNER!!! Congrats Eric owner of a new 2017 Gibson Les Paul!! #GibsonQuestToronto https://t.co/xTDi7seAWE
gibsonguitar,10/14/2016 16:03,Congrats to Steven winner of yesterdays #GibsonQuestLA He found the token hidden in #LosAngeles Now he owns a new 2… https://t.co/8VvyqZD6qp
gibsonguitar,10/14/2016 16:01,#GibsonQuest #Toronto CLUE 1: Toronto’s hippest neighborhood Queen West. Password: Drizzy #GibsonQuestToronto… https://t.co/Dhm9d1JwMl
gibsonguitar,10/14/2016 15:37,Congrats to Kevin winner of yesterdays #GibsonQuestSeattle He found the token hidden in #Seattle Now he owns a new… https://t.co/rahTqXPxhm
gibsonguitar,10/14/2016 15:26,GET YOUR GAME ON #LA #Seattle &amp; #Toronto #GibsonQuest starts today! Your chance to win a 2017 Gibson USA guitar.… https://t.co/FLwmoRgySH
gibsonguitar,10/13/2016 22:04,#GibsonQuest coming to #LA #Vegas #Seattle #Toronto #Miami #Austin #SanAntonio #NYC #DC #Nashville Check out dates… https://t.co/wKTnWk9V9a
gibsonguitar,10/13/2016 20:03,#GibsonQuest #LA WE HAVE A WINNER!!! #GibsonQuestLA #LosAngeles https://t.co/Eew3v4dnrq
gibsonguitar,10/13/2016 19:53,#GibsonQuest #LasVegas WE HAVE A WINNER!!! Congrats Ted! #GibsonQuestVegas #Vegas https://t.co/ExsSVSMxze
gibsonguitar,10/13/2016 19:49,#GibsonQuest #Seattle WE HAVE A WINNER!!! Another #GibsonQuestSeattle tomorrow! Clues start at 12 pm PST. https://t.co/pp8867bN5r
gibsonguitar,10/13/2016 19:19,"#GibsonQuest #LasVegas CLUE 1: Stadium proposed, jets in the sky, where am I? Password: Lucille #GibsonQuestVegas… https://t.co/3KAkCjJONq"
gibsonguitar,10/13/2016 19:04,#GibsonQuest #Seattle CLUE 1: Start your quest way out west. Password: Album #GibsonQuestSeattle… https://t.co/uTHKHvVkzN
gibsonguitar,10/13/2016 19:02,#GibsonQuest #LA CLUE 1: In a city where you look down at the stars. Password: Fantasy #GibsonQuestLA #LosAngeles… https://t.co/jeRwbElXoF
gibsonguitar,10/13/2016 17:53,Congrats to @JordanBinford winner of yesterdays #GibsonQuest #Seattle Another #GibsonQuestSeattle happening today a… https://t.co/VMoMr35sf6
gibsonguitar,10/13/2016 17:48,Congrats to @davidangelmunoz winner of yesterdays #GibsonQuest #LA Another #GibsonQuestLA #LosAngeles happening tod… https://t.co/cShZ4XK4uS
gibsonguitar,10/13/2016 17:44,Congrats to @thesteadyextras winner of yesterdays #GibsonQuest #LasVegas Another #GibsonQuestVegas happening today… https://t.co/NlH0xIKhmC
gibsonguitar,10/12/2016 20:31,#GibsonQuest #Seattle WE HAVE A WINNER!!! Another #GibsonQuestSeattle tomorrow! Clues start at 12 pm PST. https://t.co/wfmuxk9Ek7
gibsonguitar,10/12/2016 20:23,#GibsonQuest #LasVegas WE HAVE A WINNER!!! Another #GibsonQuestVegas tomorrow! Clues start at 12 pm PST. #Vegas https://t.co/Ry9exFjXp0
gibsonguitar,10/12/2016 20:08,#GibsonQuest #LA WE HAVE A WINNER!!! Another #GibsonQuestLA tomorrow! Clues start at 12 pm PST. #LosAngeles https://t.co/HPPiYRbpcg
gibsonguitar,10/12/2016 20:02,#GibsonQuest #Seattle CLUE 2: The music is in the air. #GibsonQuestSeattle https://t.co/uxrmBgPVbf https://t.co/grC3pxa9V4
gibsonguitar,10/12/2016 20:00,#GibsonQuest #LA CLUE 2:  Curate your afternoon here. #GibsonQuestLA #LosAngeles https://t.co/9cRdHS6bFy https://t.co/goMqC5EejI
gibsonguitar,10/12/2016 19:58,#GibsonQuest #LasVegas CLUE 2: South of the Palace with water all around. #GibsonQuestVegas https://t.co/v4L9Gp2AZF https://t.co/MGZX0JoQmE
gibsonguitar,10/12/2016 19:02,#GibsonQuest #Seattle CLUE 1: Start your quest near the center of the city. Password: Radio #GibsonQuestSeattle… https://t.co/fO2spHMF5J
gibsonguitar,10/12/2016 19:00,#GibsonQuest #LA CLUE 1: See ya in downtown LA. Password: Award #GibsonQuestLA #LosAngeles https://t.co/hvnmw8moC3 https://t.co/GBokker9XV
gibsonguitar,10/12/2016 18:58,#GibsonQuest #LasVegas CLUE 1: Evel Knievel met his match in 1969 on the Strip. Password: Room335 #GibsonQuestVegas… https://t.co/aXlg6TqNNf
gibsonguitar,10/12/2016 17:00,"We are 2 hours away from our first round of #quests. Vegas, LA, Seattle, GET READY! https://t.co/B3BpEKSh1g #GibsonQuest"
gibsonguitar,10/12/2016 16:22,#GibsonQuest cities #LA #Vegas #Seattle #Toronto #Miami #Austin #SanAntonio #NYC #DC #Nashville for rules &amp; details https://t.co/B3BpEKSh1g
gibsonguitar,10/12/2016 0:30,GET READY #LasVegas #LosAngeles #Seattle #GibsonQuest starts tomorrow! First clue 12:00pm PST. Check out how to win… https://t.co/WvMhU15dlm
gibsonguitar,10/7/2016 23:58,CONTEST ALERT!!! We’re doing several scavenger hunts for a chance to win a Gibson USA Les Paul 2017. Stay tuned for… https://t.co/q9DzPmT3cR
gibsonguitar,10/7/2016 16:20,"Johnny Winter’s Unique Gibsons Sell for $400,000 Plus https://t.co/SbomDl1T5q"
gibsonguitar,10/6/2016 16:32,Gibson Guitar Greats: The Edge https://t.co/Xbf39rQzHO
gibsonguitar,10/5/2016 15:36,Gibson Guitar Greats: Joe Bonamassa https://t.co/FLHDapLGdo https://t.co/nZd0VZrJEB
gibsonguitar,10/4/2016 17:37,"This Week in Rock History, October 3 - 9 https://t.co/FDnFKyUnpm"
gibsonguitar,9/29/2016 15:29,Gibson Guitar Greats: Wes Montgomery https://t.co/Sx6AkMjTDi
gibsonguitar,9/28/2016 14:12,"New from Gibson Acoustic: HP 635 W, A square shoulder cutaway body design https://t.co/Q4aNex0C4E https://t.co/gvUmUjTddB"
gibsonguitar,9/26/2016 16:54,"This Week in Rock History, September 26 – October 2 https://t.co/gmdHJ1VKIy"
gibsonguitar,9/23/2016 14:45,Gibson Guitar Greats: Robert Johnson https://t.co/elS8FwvyLI https://t.co/ckkLVGHNvt
gibsonguitar,9/21/2016 16:39,Jimmy Page Talks New Music https://t.co/heOm5Er18p
gibsonguitar,9/20/2016 15:34,"New from Gibson Acoustic: HP 735 R, A slim body rosewood square shoulder cutaway https://t.co/oNaW9VPQ2y https://t.co/TIBalJ2las"
gibsonguitar,9/19/2016 17:21,"This Week in Rock History, September 19 – September 25 https://t.co/7VpG6T243Q"
gibsonguitar,9/18/2016 15:18,"Gibson Acoustic Bob Dylan SJ-200 Player's Edition, A custom high performance SJ-200 https://t.co/E9ab8DKTlf https://t.co/6XxBmvRROk"
gibsonguitar,9/16/2016 15:20,"Happy Birthday, B.B. King! https://t.co/moCI9duTfE https://t.co/2SodBKKy6K"
gibsonguitar,9/13/2016 16:31,"This Week in Rock History, September 12 – September 18 https://t.co/HPB6PtU3wY"
gibsonguitar,9/12/2016 14:17,"New from Gibson Acoustic: HP 665 SB, A small body design with no compromise in tone https://t.co/0HnYISkLeT https://t.co/p3wI0v5zIe"
gibsonguitar,9/9/2016 15:18,Inside AC/DC’s Live Rig and Angus Young’s Gibson SGs https://t.co/uQpsaz49wF
gibsonguitar,9/8/2016 15:24,New from Gibson Acoustic: J-45 Cutaway https://t.co/in3qgszj4c https://t.co/Aesixif1T6
gibsonguitar,9/7/2016 15:11,Tone Secrets of Classic Capacitors https://t.co/aRZ3p7PhNn https://t.co/Gz4luLdUJQ
gibsonguitar,9/4/2016 18:06,"New from Gibson Acoustic: HP 415 W, A new slim body with a cutaway https://t.co/7U7JF8z0mE https://t.co/7TqOLDfKrP"
gibsonguitar,9/2/2016 15:19,15 Facts About Les Paul https://t.co/eEWyifcNXv https://t.co/jBatOnDUk4
gibsonguitar,8/31/2016 12:23,Top 15 Gigging Tips https://t.co/iO8OMpbnzW
gibsonguitar,8/27/2016 14:50,New from Gibson Acoustic: HP 835 Supreme - https://t.co/k6wXSWjp6O https://t.co/gCLxOURKTx
gibsonguitar,8/25/2016 19:04,Great Gibson Guitars: The Firebird: https://t.co/9Ys3Yi5GsD https://t.co/Wr8KcViyia
gibsonguitar,8/23/2016 17:11,Introducing the New Gibson Acoustic 2017 Lineup: https://t.co/ql5bJ1276E https://t.co/z1FfSBeq9C
gibsonguitar,8/22/2016 14:56,"This Week in Rock History, August 22 - 28: https://t.co/UyVPzLHfFd
:"
gibsonguitar,8/19/2016 15:31,Now available - Mike McCready 1959 Les Paul Standard: https://t.co/yzCdiet6fR https://t.co/UjdRUXicEx
gibsonguitar,8/18/2016 14:55,Know Your Fingerboards: https://t.co/9x8SN69puv https://t.co/J1byIkcxDf
gibsonguitar,8/16/2016 12:22,"This Week in Rock History, Aug. 15 - 21: https://t.co/5Ls1c5Kqbk"
gibsonguitar,8/10/2016 20:31,Gibson Tone Tips: Home Tone vs. Gig Tone https://t.co/rdyQCsbrpR https://t.co/fQMUBxP9dB
gibsonguitar,8/9/2016 17:27,10 Classic Rock Guitar Intros https://t.co/gnDe9o1NCb
gibsonguitar,8/8/2016 18:21,"This Week in Rock History, August 8 - 14 https://t.co/bADDNfubTS"
gibsonguitar,8/6/2016 15:51,Gibson Guitar Greats: #TheEdge https://t.co/Xbf39rQzHO
gibsonguitar,8/3/2016 15:31,Classic Album of the Month: The Who’s Who’s Next https://t.co/bCtVYTE0kb https://t.co/g1TxgTMwE0
gibsonguitar,8/2/2016 15:36,Gibson’s Classic Tone Tip: Pickup Heights https://t.co/Wp5almucEr
gibsonguitar,8/1/2016 17:48,This Week in Rock History https://t.co/MACICgkKCa
gibsonguitar,7/28/2016 17:30,Great Gibson Guitars: The #Hummingbird https://t.co/bhgMAZJNhn https://t.co/YBGi37krOy
gibsonguitar,7/27/2016 18:57,Slash Surprises School of Rock Kids with Jam Session https://t.co/HjKSntFf6d
gibsonguitar,7/26/2016 15:53,"This Week in Rock History, July 25 - 31 https://t.co/abvRVXut9d"
gibsonguitar,7/23/2016 13:05,"Happy Birthday, @Slash https://t.co/AtQUkchRox"
gibsonguitar,7/22/2016 16:10,Superstar Cast of Musicians Jams to 'Ace of Spades' on Gibson Bus https://t.co/vxg36FyCej
gibsonguitar,7/21/2016 14:39,1958 Les Paul Custom Gets “Vintage Vault” Profile https://t.co/QAsE75nK9F https://t.co/vSMKY1BoT4
gibsonguitar,7/20/2016 16:23,Here's Where to Rock with Joe Walsh This Year https://t.co/JLDLtRx8BA
gibsonguitar,7/18/2016 17:45,"Landmark Rock and Roll Events, July 18 - 24 https://t.co/DmMto5Lavn"
gibsonguitar,7/15/2016 11:51,Collector’s Choice™ and Signature Guitars: The Whys and Hows of Replicating Vintage Gibsons https://t.co/9KUMpqRUyf https://t.co/EBN6pmiiLQ
gibsonguitar,7/14/2016 15:35,The Mystique of the 1959 Gibson Les Paul Standard https://t.co/06amjsnh9Y https://t.co/XuSN5HeVLx
gibsonguitar,7/13/2016 12:22,Guitar String Secrets https://t.co/SGYgbbBnU0 https://t.co/UDrD8ym2JC
gibsonguitar,7/12/2016 13:24,"This Week in Rock History, July 11 - 17 https://t.co/kDZGcsrZ2v"
gibsonguitar,7/8/2016 13:19,Eric Clapton’s Long Lost “Beano” Les Paul in Hands of Collector? https://t.co/zUq0smhDzO
gibsonguitar,7/6/2016 12:13,#FlyingV Fanatics https://t.co/wlmkSigk8l https://t.co/o3MV2eqVlq
gibsonguitar,7/4/2016 12:55,"This Week in Rock History, July 4 – July 10 https://t.co/NS1DQs1QGI"
gibsonguitar,6/30/2016 16:44,The Gibson Classic Interview: Scotty Moore https://t.co/QAToWfIoO5
gibsonguitar,6/29/2016 20:12,New Limited Run Guitars from Gibson USA https://t.co/FoMQ9uKIwi https://t.co/siWWlYSGxF
gibsonguitar,6/28/2016 15:36,Eric Clapton Praises Gibson ES-335 for New Robert Johnson Video https://t.co/DKhov7OFeU
gibsonguitar,6/27/2016 15:09,"This Week in Rock History, June 27 - July 3 https://t.co/A7WqLOidT0"
gibsonguitar,6/24/2016 14:36,Gibson Guitar Greats: Gary Moore https://t.co/fPPYhU1GLY https://t.co/5KPkUNHzom
gibsonguitar,6/23/2016 20:01,David Lowy: Gibson is the 'True Rock Guitar' https://t.co/t1c2dGkTbL
gibsonguitar,6/20/2016 18:28,"This Week in Rock History, June 20 – 26 https://t.co/PMFlDNSHg2"
gibsonguitar,6/18/2016 18:51,Gibson Rides The Lightning at Rock am Ring https://t.co/GibbrgjGOC https://t.co/1LjagMbS5y
gibsonguitar,6/17/2016 19:50,Gary Moore's Gear Goes To Auction https://t.co/sIy9HLc1ve https://t.co/wJoytQfYiB
gibsonguitar,6/16/2016 13:26,"Handcrafted Tone, Feel, and Appearance - Gibson Acoustic Instruments 2016 https://t.co/13YM2nRZN4 https://t.co/5g9cH23PSE"
gibsonguitar,6/15/2016 13:16,The Gloss and the Glory: Gibson Custom’s Nitrocellulose Finishes https://t.co/tpZg6iAMMn https://t.co/L1sInzP5zD
gibsonguitar,6/14/2016 12:17,Bob Weir Honored with Les Paul Spirit Award https://t.co/bLAaIPGYMY
gibsonguitar,6/9/2016 17:11,"Happy Birthday, Les Paul! https://t.co/jmlHO7o11O https://t.co/jZbTeEf4E1"
gibsonguitar,6/8/2016 15:31,Neat Bumblebee Voted 'Best USB Microphone' by https://t.co/b0o14ZKmac: https://t.co/tjEaTUUsNF https://t.co/lCDRa8qzPb
gibsonguitar,6/8/2016 11:54,Top 10 Modern Blues Guitarists https://t.co/DwcTNM6tss
gibsonguitar,6/7/2016 13:53,The Gibson Interview: Brad Whitford https://t.co/LHP0TrVnuE https://t.co/mKVYWb9ue7
gibsonguitar,6/6/2016 16:46,"@ericchurch Talks Mr. Misunderstood, His Gibson #HummingbirdDark and More https://t.co/vJvDn1r1dL https://t.co/pQ6V2DCUpq"
gibsonguitar,6/5/2016 15:36,Have a nice #Gibsunday! #Gibson #LesPaul #LesPaulCustom #headstock #splitdiamond https://t.co/ZqJL9F25XL
gibsonguitar,6/3/2016 12:18,25 Secret Ways to Get the Guitar Tone of Your Dreams https://t.co/cmpGFy5wHe
gibsonguitar,6/1/2016 13:19,"Happy Birthday, @ronniewood Photo: Tina Korhonen https://t.co/9BIvLoriyM"
gibsonguitar,5/29/2016 18:32,@JoePerry at rehearsals for Hollywood Vampires upcoming European and American Tour #JoePerry #59LesPaul https://t.co/fXMID5qTcS
gibsonguitar,5/23/2016 16:28,"This Week in Rock History, May 23 - 29 https://t.co/3EdyHzC1K9"
gibsonguitar,5/20/2016 13:55,Tim Montana Discusses the Chris Kyle Memorial Guitar https://t.co/DhyKHFVBg4 https://t.co/VFgMQE08sf
gibsonguitar,5/19/2016 12:42,"Happy Birthday, Pete Townshend! 
Photo: Neal Preston https://t.co/4atkJtnx4c"
gibsonguitar,5/16/2016 19:14,"This Week in Rock History, May 16-22 https://t.co/f4984vYET1"
gibsonguitar,5/13/2016 19:56,A Quick Guide to Gibson Acoustic Tonewoods https://t.co/MHv33ZR34E https://t.co/yUG31pVBHL
gibsonguitar,5/10/2016 14:14,Gibson Guitar Greats: #RobertJohnson https://t.co/elS8FwN9Dg https://t.co/VgyavAJllN
gibsonguitar,5/9/2016 16:58,"This Week in Rock History, May 9 - 15 https://t.co/W3xFLnvzGt"
gibsonguitar,5/8/2016 14:21,"Happy Birthday, @JBONAMASSA https://t.co/p7cVRyb66Y"
gibsonguitar,5/7/2016 21:05,Great Gibson Guitars: the #ES335 https://t.co/raCS22Vnub https://t.co/kRg1hfhJdw
gibsonguitar,5/5/2016 20:32,"Sunshine Superman: #Donovan, Gibson J-45s, The Beatles and Zeppelin https://t.co/X2h7T7UwXD https://t.co/ZaWn5ZaAxG"
gibsonguitar,5/3/2016 14:05,Happy Birthday @ericchurch The #HummingbirdDark from #GibsonAcoustic coming soon (photo credit: John Peets) https://t.co/UBpBTKqUM8
gibsonguitar,5/3/2016 7:11,"This Week in Rock History, May 2 – 8 https://t.co/w0Ndhm1hOh"
gibsonguitar,4/29/2016 16:49,"Eric Church Debuts Gibson Hummingbird Dark Acoustic
Photo: John Peets
https://t.co/j9blpdTm3S https://t.co/esfNtzdOom"
gibsonguitar,4/27/2016 14:34,"Happy Birthday @ace_frehley 
Photo: Dove Shore https://t.co/IhfaCxAC7Z"
gibsonguitar,4/25/2016 16:36,"This Week in Rock History, April 25 - May 1 https://t.co/j9nAfSAqxX"
gibsonguitar,4/23/2016 19:28,Why Gibson 'Buckers are Best https://t.co/66dUnerJML https://t.co/rUbo3lRhu3
gibsonguitar,4/22/2016 16:36,Was #Prince the Greatest Guitarist of All? https://t.co/v2L1qjvHwr
gibsonguitar,4/20/2016 19:35,Gibson Bass Greats: #Nirvana's #KristNovoselic https://t.co/69B8yIIGML https://t.co/ndjEHmzL9y
gibsonguitar,4/20/2016 14:13,Gibson USA’s Stunning 2016 Limited Run Guitars https://t.co/z9tn3HTOwi https://t.co/NH9BV30Wtx
gibsonguitar,4/18/2016 17:33,"This Week in Rock History, April 18-24 https://t.co/Lwy2pbQ0vo"
gibsonguitar,4/16/2016 13:10,"Gibson Guitar Greats: #AngusYoung
https://t.co/muaLtlKqF2 https://t.co/5Si4Plo7ni"
gibsonguitar,4/13/2016 16:07,"#SteveMiller Wows at NYC Show
https://t.co/WEZU4sgazg https://t.co/2QfaOVhSSU"
gibsonguitar,4/12/2016 14:18,"This Week in Rock History, April 11 - 17
https://t.co/jf9QxyUtF5"
gibsonguitar,4/9/2016 13:16,Which #StringGauge is Right for You? https://t.co/hqWhSWClaS https://t.co/99VG2ae6xa
gibsonguitar,4/7/2016 19:14,Guitar Gals: The Top 10 Female Guitar Players of All Time https://t.co/5KRMsZ6u5M
gibsonguitar,4/7/2016 12:18,@shaunwhite and Gibson at Air + Style Festival https://t.co/gBo6GF92s4 https://t.co/b3OutUtWy2
gibsonguitar,4/4/2016 18:17,"This Week in Rock History, April 4 – 10 https://t.co/AecxyATrYS"
gibsonguitar,4/3/2016 21:51,Gibson Interview: Session Great #WaddyWachtel https://t.co/feomJrsd6f https://t.co/hLcURT9yPg
gibsonguitar,4/2/2016 0:15,Gibson Guitar Greats: #WesMontgomery https://t.co/Sx6AkM2ieI https://t.co/YSkfSWJpEb
gibsonguitar,3/31/2016 18:43,"Happy Birthday, Angus Young! 
#AngusYoung61
Photo: Juan Pérez-Fajardo https://t.co/z9Ld30Dlju"
gibsonguitar,3/29/2016 17:40,"This Week in Rock History, March 28 – April 3 https://t.co/og2nIW8N8V"
gibsonguitar,3/25/2016 16:25,@CheapTrickRick Talks 1959 #LesPaul Standard Replica: https://t.co/VZ34M71tI8 Photo: Mike Graham https://t.co/bHJr2mTGpb
gibsonguitar,3/22/2016 12:58,"This Week in Rock History, March 21 – 27 https://t.co/BpUF2k7vC1"
gibsonguitar,3/19/2016 13:55,Check out the exclusive limited runs from Gibson USA division: https://t.co/CA9ePsBk85
